Unnamed: 0,average_length(inches)),average_weight(ounces)),ph_of_water,life_span,idlewater,lakes,ponds,rivers,slowmovingwaters,Black_and_Orange,Calico,Green_and_Chocolate,Orange,Red_and_Silver,Red_and_White_Bi_Color,Reddish_Orange,White,Yellow,Female,Male
1389,7.34,12.98,7.8,15.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1613,7.0,10.68,6.2,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605,6.8,14.36,6.1,21.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1001,1.19,11.68,6.5,26.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1561,12.05,12.26,7.0,2.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,2.62,16.81,7.2,2.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1815,17.13,4.54,7.1,5.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1491,9.34,17.0,7.2,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
384,1.0,17.37,7.0,14.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1809,16.93,14.35,7.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
683,8.75,16.35,6.0,23.7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
917,15.44,11.41,7.8,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1478,9.62,14.63,6.4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1348,6.16,6.27,6.1,25.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1990,1.14,18.68,6.8,23.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
491,15.89,17.64,6.7,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1887,12.19,17.51,6.6,9.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
976,15.31,12.53,7.7,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
975,1.94,12.66,6.8,19.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1003,2.86,5.85,6.6,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
810,15.58,11.43,6.1,6.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1042,1.0,4.73,6.2,24.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
480,4.82,14.47,6.2,16.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1435,12.13,18.15,7.1,5.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
817,14.84,4.47,7.7,3.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
913,15.66,5.17,7.5,27.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
716,2.26,18.23,6.2,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1034,10.9,12.11,6.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1627,15.82,11.36,6.2,12.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
825,9.94,18.96,6.7,26.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
714,13.26,11.95,7.1,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
814,2.21,12.98,6.9,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1852,16.98,3.9,7.2,15.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1232,12.14,16.7,6.4,17.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1176,8.42,13.09,6.4,17.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1051,2.76,12.85,7.7,11.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
817,7.07,11.74,6.7,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1796,4.62,13.54,6.1,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1113,11.55,4.68,6.6,25.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1594,10.55,18.47,6.2,24.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1843,6.64,15.93,6.1,12.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1350,1.92,17.36,6.3,11.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
318,16.26,17.26,6.9,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
535,1.27,15.93,7.2,22.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1344,4.84,6.06,6.6,12.2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
600,1.0,18.01,6.4,15.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
522,10.74,3.49,7.0,11.4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1206,11.73,13.51,7.9,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
748,4.06,15.99,6.2,17.9,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
896,4.33,10.87,6.4,19.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
369,4.64,17.71,6.4,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,17.64,15.7,6.9,13.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1919,11.07,11.4,7.3,6.8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
577,16.58,17.11,6.3,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1342,4.67,4.35,6.3,25.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
981,10.49,18.18,7.7,19.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
748,10.61,8.1,7.8,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,8.46,18.28,6.1,19.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
376,17.85,4.57,7.3,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,15.75,14.14,7.0,7.7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
149,11.25,13.26,6.6,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
403,1.15,10.49,7.0,26.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1359,7.19,14.19,7.8,5.3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1654,6.72,16.08,6.2,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1635,7.44,9.77,6.2,25.9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1324,1.0,7.23,7.8,6.7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
105,7.04,9.9,6.2,24.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
794,15.58,18.21,6.9,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
912,15.77,15.79,7.2,24.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
381,13.64,17.17,6.3,12.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
851,7.77,17.82,7.7,14.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
916,15.11,8.61,6.3,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
865,5.89,14.68,6.3,17.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1027,13.58,10.81,6.2,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
152,1.0,10.32,7.2,27.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1007,16.53,5.59,7.4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1555,1.04,18.96,7.6,19.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1872,8.58,5.54,6.2,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1636,16.39,16.78,7.0,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1722,9.85,18.24,7.6,26.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
914,4.52,10.78,7.2,21.1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1381,1.44,9.06,7.2,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,3.2,14.78,6.1,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1753,1.63,8.95,6.4,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
833,14.33,10.04,6.2,4.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1877,12.23,13.49,6.7,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1043,6.75,9.93,7.0,20.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
531,11.26,5.42,6.1,5.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1660,10.33,13.13,7.1,1.4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
778,16.19,13.17,6.1,18.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1289,4.21,14.07,7.7,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1259,17.41,13.49,7.2,17.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1112,7.44,3.76,6.3,26.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1567,9.18,16.53,6.3,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518,14.7,11.12,6.4,26.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
953,16.07,18.96,7.1,8.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1219,15.69,18.96,6.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
176,1.0,18.43,6.8,5.4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1435,17.6,12.47,6.2,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
865,11.96,15.07,6.5,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
783,14.03,8.78,7.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1319,15.16,17.76,7.6,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
914,2.77,14.31,6.5,13.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1231,16.7,4.95,7.2,12.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1400,12.42,18.96,7.1,8.4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1516,16.33,9.95,6.9,7.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
759,8.25,5.4,6.2,20.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1603,16.89,13.95,6.2,24.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
664,1.95,16.93,6.5,22.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
948,16.96,10.64,6.2,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
911,14.41,7.3,7.9,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1210,1.0,16.68,7.9,26.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
552,12.21,18.96,6.9,24.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1083,18.1,11.26,7.3,25.7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
453,2.95,4.92,7.4,12.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1279,17.88,17.88,7.2,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636,16.76,4.75,6.2,10.6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1182,1.73,12.9,6.9,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581,17.19,15.66,6.4,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1864,12.86,16.76,6.2,25.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1668,13.74,9.12,7.7,15.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1816,11.45,15.08,6.1,26.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1621,9.33,15.8,6.1,14.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
252,3.02,10.29,6.3,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1499,9.52,17.99,6.1,13.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1700,3.1,12.36,6.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,2.43,14.34,7.7,10.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1787,12.51,5.83,7.0,26.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1700,14.82,18.96,6.0,22.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
322,1.0,17.56,6.1,4.2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1753,13.36,13.86,7.3,24.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
401,6.75,10.78,6.8,26.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1806,16.61,17.09,6.1,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1458,16.12,11.26,7.7,13.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
871,11.79,10.79,7.3,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,16.99,5.27,6.4,24.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,2.13,17.48,7.7,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
928,12.77,11.88,7.2,3.3,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
1266,15.39,17.82,6.8,12.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1463,8.48,13.77,6.4,25.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
714,18.27,5.89,7.2,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1771,2.28,11.96,7.6,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
347,6.38,11.2,6.7,2.2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1291,17.47,12.99,6.0,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,15.53,17.64,7.0,9.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
817,4.51,13.76,7.4,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
760,2.12,11.23,6.2,18.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1282,15.21,10.58,6.1,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1706,5.23,15.49,7.7,10.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1440,16.78,5.28,6.1,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1467,10.51,18.52,7.8,15.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1709,6.19,9.26,6.3,9.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1520,2.35,9.18,7.1,28.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1538,9.05,5.88,6.4,23.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1395,17.05,12.41,7.3,14.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
826,5.48,11.54,7.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1301,4.63,9.95,6.5,23.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1150,2.52,15.12,7.5,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
958,3.82,18.14,7.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
761,11.13,9.09,7.9,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1866,3.91,18.54,6.9,27.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1958,16.45,18.89,6.3,14.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1634,17.88,7.76,7.8,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1621,16.15,5.63,6.4,13.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1251,13.54,18.14,6.7,5.7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
898,1.41,4.61,6.1,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
923,14.77,12.53,6.3,21.2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
392,12.98,12.27,7.5,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1209,1.0,10.4,6.9,24.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1479,5.48,10.98,7.6,12.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
627,5.56,11.5,6.2,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1259,4.7,18.96,7.1,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
671,6.92,5.46,6.7,11.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1670,6.65,9.26,7.1,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
746,16.69,4.15,7.0,11.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
776,5.38,6.43,7.6,16.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1377,7.61,9.82,6.0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
912,2.19,17.53,6.4,21.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1011,11.13,10.59,7.0,21.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
895,7.84,16.78,7.7,14.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1372,13.23,8.61,7.8,25.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1576,4.02,18.59,7.0,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1033,11.99,18.81,6.1,6.1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1293,8.43,5.69,6.7,5.3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1128,13.61,6.39,7.0,26.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
729,12.74,14.28,6.2,12.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1679,17.4,11.69,7.0,10.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
715,15.94,13.31,6.2,2.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
459,3.76,4.63,7.1,2.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
808,1.72,17.86,6.5,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1706,2.78,18.15,7.7,13.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1039,3.2,8.95,7.0,17.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1181,11.18,18.61,6.3,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,8.3,18.96,6.5,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1999,5.55,12.99,6.6,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1232,16.39,17.64,6.6,23.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1773,8.1,12.26,6.9,2.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
981,9.44,18.49,6.9,17.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1081,2.51,10.74,7.5,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,12.64,11.08,7.6,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1767,9.8,10.2,6.8,20.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1531,5.11,18.11,7.8,27.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
930,2.54,13.03,6.2,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1871,5.38,17.8,6.9,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
451,2.6,18.66,7.4,11.8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
986,5.7,5.12,6.4,4.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1384,7.49,18.96,6.2,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1588,12.68,9.02,6.1,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
308,17.03,8.59,7.1,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,5.69,18.96,6.2,18.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1396,4.91,18.96,6.3,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1238,9.81,10.74,7.5,2.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
631,1.0,18.96,7.8,23.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1692,8.3,9.82,6.7,28.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
376,17.76,12.4,6.1,25.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1531,12.08,17.72,6.2,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
801,16.98,10.24,6.6,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1018,12.41,4.86,6.7,28.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1736,17.94,9.69,8.0,5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1771,9.59,12.84,6.1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1250,7.32,10.36,6.9,17.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1555,15.58,10.96,7.5,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1505,14.65,13.54,7.5,2.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
831,15.7,14.78,6.8,25.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
733,11.64,17.39,6.2,9.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1023,17.24,3.92,6.0,26.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1398,8.16,5.89,6.1,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
305,8.6,5.25,7.4,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
761,15.8,15.03,6.5,13.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1116,12.94,18.42,6.3,16.4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
926,3.1,4.59,6.4,7.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1858,11.1,12.75,7.6,12.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1737,15.65,13.94,6.9,18.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1039,3.56,18.01,7.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
865,15.25,17.82,7.6,3.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1634,5.06,13.38,6.3,23.7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1059,16.46,16.8,6.3,19.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1003,5.02,17.07,7.9,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
838,15.96,11.92,6.2,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1205,15.25,16.63,6.9,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1921,16.45,16.01,6.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,13.81,12.66,6.7,26.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1.17,11.42,7.7,8.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1368,10.65,9.71,6.3,23.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1689,4.52,15.69,6.9,12.7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
515,18.57,17.83,7.0,21.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,16.96,17.77,6.7,11.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1108,13.49,12.23,6.4,28.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
579,3.57,11.09,6.0,28.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1461,6.68,18.86,6.3,8.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
339,10.3,5.06,6.2,25.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
945,18.24,15.39,6.6,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1921,10.85,18.58,7.7,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
729,12.1,18.92,6.5,16.1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1463,1.47,18.95,6.8,24.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1149,10.03,16.59,7.6,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1754,4.72,13.09,7.0,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1955,9.94,4.49,6.0,3.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1433,5.35,11.13,6.4,19.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
694,16.07,13.68,6.1,27.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1207,16.26,14.61,7.5,25.2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
999,9.59,18.02,6.5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
419,11.88,10.34,6.5,14.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1507,2.04,15.75,7.2,18.7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1357,18.93,17.54,7.8,14.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
978,7.83,10.07,7.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1246,10.22,11.94,7.7,9.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1900,7.95,12.98,6.9,16.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
335,15.25,10.14,6.5,19.7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1330,1.26,15.65,7.3,25.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1495,12.48,12.99,6.1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1623,17.06,18.01,6.4,12.9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1057,16.84,9.38,6.3,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
332,6.57,12.83,6.9,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
